ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11411962,JB390810,08/12/2018 09:37:00 PM,085XX S MANISTEE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0423,004,7,46,15,1195972,1848978,2018,08/19/2018 04:03:34 PM,41.740484569,-87.557554245,"(41.740484569, -87.557554245)"
11411984,JB390890,08/12/2018 10:01:00 PM,107XX S HOXIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0434,004,10,51,15,1195225,1834290,2018,08/19/2018 04:03:34 PM,41.700197788,-87.56077404,"(41.700197788, -87.56077404)"
11411992,JB390790,08/12/2018 07:23:00 PM,079XX S LAFAYETTE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),true,false,0623,006,17,44,15,1177312,1852570,2018,08/19/2018 04:03:34 PM,41.750782715,-87.625813624,"(41.750782715, -87.625813624)"
11411993,JB390973,08/13/2018 12:29:00 AM,088XX S YALE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,0634,006,21,49,15,1176038,1846329,2018,08/20/2018 04:02:23 PM,41.733685284,-87.63066889,"(41.733685284, -87.63066889)"
11411998,JB390915,08/12/2018 10:41:00 PM,004XX S KOSTNER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1131,011,24,26,15,1147129,1897553,2018,08/19/2018 04:03:34 PM,41.874850606,-87.735272577,"(41.874850606, -87.735272577)"
11412000,JB390816,08/12/2018 09:07:00 PM,007XX E 83RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0631,006,6,44,15,1182706,1850126,2018,08/19/2018 04:03:34 PM,41.743952696,-87.606123286,"(41.743952696, -87.606123286)"
11412001,JB390913,08/12/2018 10:53:00 PM,068XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0725,007,17,67,15,1166854,1859317,2018,08/19/2018 04:03:34 PM,41.769526997,-87.663944366,"(41.769526997, -87.663944366)"
11412013,JB390752,08/12/2018 07:18:00 PM,035XX W NORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1422,014,26,23,15,1152376,1910401,2018,08/19/2018 04:03:34 PM,41.910004866,-87.715668073,"(41.910004866, -87.715668073)"
11412029,JB390997,08/13/2018 01:12:00 AM,001XX W 76TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0623,006,6,69,15,1176540,1854591,2018,08/20/2018 04:02:23 PM,41.756345964,-87.628581922,"(41.756345964, -87.628581922)"
11412043,JB390970,08/13/2018 12:16:00 AM,071XX S CHAMPLAIN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0323,003,6,69,04B,1181800,1857810,2018,08/20/2018 04:02:23 PM,41.765059373,-87.609205947,"(41.765059373, -87.609205947)"
11412051,JB391001,08/13/2018 01:08:00 AM,076XX S CARPENTER ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0612,006,17,71,15,1170639,1854141,2018,08/20/2018 04:02:23 PM,41.755241723,-87.65022094,"(41.755241723, -87.65022094)"
11412057,JB390966,08/12/2018 11:53:00 PM,084XX S VINCENNES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),true,false,0622,006,21,71,15,1173850,1848976,2018,08/19/2018 04:03:34 PM,41.74099774,-87.638606337,"(41.74099774, -87.638606337)"
11412059,JB391038,08/13/2018 02:35:00 AM,076XX S VINCENNES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0623,006,17,69,15,1175401,1854164,2018,08/20/2018 04:02:23 PM,41.755199753,-87.632768849,"(41.755199753, -87.632768849)"
11412078,JB391018,08/13/2018 01:07:00 AM,113XX S FOREST AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,0531,005,9,49,04A,1180267,1829838,2018,08/20/2018 04:02:23 PM,41.688336031,-87.61567955,"(41.688336031, -87.61567955)"
11412083,JB390924,08/12/2018 10:35:00 PM,031XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,1124,011,28,27,03,1155497,1899851,2018,08/19/2018 04:03:34 PM,41.880992442,-87.704486793,"(41.880992442, -87.704486793)"
11412087,JB390953,08/13/2018 12:08:00 AM,0000X E 8TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0123,001,4,32,04B,1177156,1896692,2018,12/06/2018 04:15:05 PM,41.871860932,-87.625052718,"(41.871860932, -87.625052718)"
11412091,JB391037,08/13/2018 02:13:00 AM,015XX N DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CTA PLATFORM,true,false,1424,014,1,24,15,1162780,1910414,2018,08/20/2018 04:02:23 PM,41.90982859,-87.677447594,"(41.90982859, -87.677447594)"
11412096,JB390933,08/12/2018 11:30:00 PM,098XX S THROOP ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2213,022,21,73,04A,1169391,1839563,2018,08/19/2018 04:03:34 PM,41.715264714,-87.655215463,"(41.715264714, -87.655215463)"
11412099,JB390640,08/12/2018 06:00:00 PM,110XX S STATE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0513,005,9,49,04A,1178221,1831550,2018,08/19/2018 04:03:34 PM,41.693080537,-87.623118096,"(41.693080537, -87.623118096)"
11412108,JB391055,08/13/2018 02:50:00 AM,052XX W WASHINGTON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,false,false,1523,015,28,25,15,1141534,1900251,2018,08/20/2018 04:02:23 PM,41.882359401,-87.755748665,"(41.882359401, -87.755748665)"
11412113,JB391031,08/13/2018 01:10:00 AM,065XX W BRYN MAWR AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,1612,016,41,10,04A,1131329,1936814,2018,08/20/2018 04:02:23 PM,41.982874953,-87.792375079,"(41.982874953, -87.792375079)"
11412119,JB390941,08/12/2018 11:43:00 PM,038XX S PRINCETON AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0915,009,11,34,03,1174922,1879323,2018,08/19/2018 04:03:34 PM,41.824249366,-87.633774023,"(41.824249366, -87.633774023)"
11412130,JB391089,08/13/2018 05:10:00 AM,117XX S HALSTED ST,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,false,false,0524,005,34,53,04A,1173103,1826883,2018,08/20/2018 04:02:23 PM,41.680387824,-87.641993191,"(41.680387824, -87.641993191)"
11412132,JB390988,08/13/2018 01:07:00 AM,101XX S LA SALLE ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,false,false,0511,005,9,49,03,1177061,1837643,2018,08/20/2018 04:02:23 PM,41.709826766,-87.627182158,"(41.709826766, -87.627182158)"
11412162,JB390967,08/13/2018 12:09:00 AM,0000X W 120TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0523,005,9,53,15,1177986,1825391,2018,08/20/2018 04:02:23 PM,41.676184639,-87.624164092,"(41.676184639, -87.624164092)"
11412201,JB391127,08/12/2018 02:15:00 AM,0000X E 46TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0215,002,3,38,03,1177266,1874537,2018,08/19/2018 04:03:34 PM,41.811063477,-87.625319391,"(41.811063477, -87.625319391)"
11412228,JB391226,08/13/2018 07:14:00 AM,092XX S DAUPHIN AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0633,006,8,47,15,1183568,1843794,2018,08/20/2018 04:02:23 PM,41.726556946,-87.603161707,"(41.726556946, -87.603161707)"
11412234,JB391096,08/13/2018 04:55:00 AM,0000X E 99TH PL,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0511,005,9,49,03,1178340,1839012,2018,08/20/2018 04:02:23 PM,41.713554609,-87.622456903,"(41.713554609, -87.622456903)"
11412246,JB391273,08/13/2018 08:40:00 AM,079XX S ASHLAND AVE,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,STREET,true,false,0612,006,21,71,26,1167051,1852166,2018,08/20/2018 04:02:23 PM,41.749899475,-87.663426378,"(41.749899475, -87.663426378)"
11412304,JB391178,08/13/2018 06:15:00 AM,068XX S MARSHFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0725,007,17,67,03,1166520,1859417,2018,08/20/2018 04:02:23 PM,41.769808537,-87.665165814,"(41.769808537, -87.665165814)"
11412306,JB391163,08/13/2018 07:25:00 AM,040XX W CONGRESS PKWY,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1132,011,24,26,03,1149640,1897389,2018,09/12/2018 04:00:35 PM,41.87435219,-87.726057418,"(41.87435219, -87.726057418)"
11412339,JB390240,08/12/2018 01:00:00 PM,017XX E 71ST ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0332,003,5,43,03,1189179,1858282,2018,08/19/2018 04:03:34 PM,41.766180932,-87.582145021,"(41.766180932, -87.582145021)"
11412352,JB391347,08/12/2018 11:00:00 AM,051XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0231,002,3,40,03,1179796,1871087,2018,08/19/2018 04:03:34 PM,41.801538809,-87.616145232,"(41.801538809, -87.616145232)"
11412372,JB390125,08/10/2018 10:30:00 PM,067XX S JUSTINE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0725,007,17,67,03,1167167,1859935,2018,08/23/2018 03:56:19 PM,41.771216179,-87.662779386,"(41.771216179, -87.662779386)"
11412424,JB391480,08/13/2018 09:30:00 AM,040XX W GRENSHAW ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,1132,011,24,29,03,1149641,1894736,2018,08/20/2018 04:02:23 PM,41.867072031,-87.72612265,"(41.867072031, -87.72612265)"
11412531,JB391419,08/13/2018 09:59:00 AM,002XX N KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,1114,011,28,26,15,1149027,1900886,2018,08/20/2018 04:02:23 PM,41.883960232,-87.728217573,"(41.883960232, -87.728217573)"
11412558,JB391760,08/13/2018 02:28:00 PM,015XX W 63RD ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,true,false,0725,007,16,67,26,1167332,1862957,2018,08/20/2018 04:02:23 PM,41.7795054,-87.66208809,"(41.7795054, -87.66208809)"
11412579,JB391496,08/13/2018 11:47:00 AM,038XX W GLADYS AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,1133,011,24,26,15,1150850,1898081,2018,08/20/2018 04:02:23 PM,41.876227537,-87.721596698,"(41.876227537, -87.721596698)"
11412618,JB390753,08/12/2018 08:48:00 PM,096XX S BRENNAN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0431,004,7,51,04B,1193223,1841486,2018,08/19/2018 04:03:34 PM,41.719993393,-87.567870207,"(41.719993393, -87.567870207)"
11412703,JB391944,08/13/2018 02:00:00 PM,078XX S WINCHESTER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,0611,006,18,71,04A,1164720,1852705,2018,08/20/2018 04:02:23 PM,41.751428054,-87.67195301,"(41.751428054, -87.67195301)"
11412705,JB391853,08/13/2018 03:42:00 PM,034XX W GRENSHAW ST,051A,ASSAULT,AGGRAVATED: HANDGUN,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,true,false,1133,011,24,29,04A,1153575,1894844,2018,08/20/2018 04:02:23 PM,41.867291128,-87.711677441,"(41.867291128, -87.711677441)"
11412715,JB391719,08/13/2018 02:19:00 PM,046XX W BELMONT AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,1731,017,30,15,03,1144934,1920872,2018,08/20/2018 04:02:23 PM,41.938882125,-87.742742299,"(41.938882125, -87.742742299)"
11412780,JB392151,08/13/2018 06:27:00 PM,042XX W WILCOX ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1115,011,28,26,15,1148092,1898998,2018,08/20/2018 04:02:23 PM,41.878797386,-87.731699622,"(41.878797386, -87.731699622)"
11412782,JB390780,08/11/2018 11:00:00 PM,001XX W 87TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0634,006,21,44,04A,1176589,1847260,2018,08/18/2018 03:57:27 PM,41.736227704,-87.62862238,"(41.736227704, -87.62862238)"
11412809,JB390701,08/12/2018 07:45:00 PM,014XX S ST LOUIS AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1021,010,24,29,04A,1153270,1892864,2018,08/23/2018 03:56:19 PM,41.861863842,-87.712849684,"(41.861863842, -87.712849684)"
11412900,JB391030,08/12/2018 09:30:00 PM,040XX S COTTAGE GROVE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,PARK PROPERTY,false,false,0214,002,4,38,04A,1182276,1878291,2018,08/19/2018 04:03:34 PM,41.821250002,-87.606826891,"(41.821250002, -87.606826891)"
11412942,JB392261,08/13/2018 07:36:00 PM,057XX S PRAIRIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0232,002,20,40,15,1179020,1867030,2018,08/20/2018 04:02:23 PM,41.790423758,-87.619114707,"(41.790423758, -87.619114707)"
11412947,JB392239,08/13/2018 07:32:00 PM,035XX S CALIFORNIA AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0911,009,12,58,04B,1158281,1880878,2018,08/20/2018 04:02:23 PM,41.828872067,-87.6947822,"(41.828872067, -87.6947822)"
11412953,JB392137,08/13/2018 05:43:00 PM,083XX S SAGINAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0423,004,7,46,15,1195284,1850204,2018,08/20/2018 04:02:23 PM,41.743865805,-87.560034587,"(41.743865805, -87.560034587)"
11412954,JB392163,08/13/2018 06:01:00 PM,020XX W LUNT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,2411,024,50,2,15,1160930,1946505,2018,08/20/2018 04:02:23 PM,42.008902755,-87.683237879,"(42.008902755, -87.683237879)"
11412974,JB392305,08/13/2018 07:49:00 PM,064XX S PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0813,008,13,65,15,1150806,1861774,2018,08/20/2018 04:02:23 PM,41.776597082,-87.722705735,"(41.776597082, -87.722705735)"
11413008,JB392257,08/13/2018 07:58:00 PM,067XX S RIDGELAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0332,003,5,43,15,1189027,1860617,2018,08/20/2018 04:02:23 PM,41.772592007,-87.582627444,"(41.772592007, -87.582627444)"
11413042,JB392234,08/13/2018 07:24:00 PM,084XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0614,006,21,71,15,1167142,1848809,2018,08/20/2018 04:02:23 PM,41.740685444,-87.663188718,"(41.740685444, -87.663188718)"
11413070,JB392326,08/13/2018 08:20:00 PM,009XX N LAWNDALE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,1112,011,27,23,04A,1151545,1906011,2018,08/20/2018 04:02:23 PM,41.897974664,-87.718836374,"(41.897974664, -87.718836374)"
11413086,JB392317,08/13/2018 08:18:00 PM,071XX S GREEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0733,007,6,68,15,1171870,1857574,2018,08/20/2018 04:02:23 PM,41.764635394,-87.645609079,"(41.764635394, -87.645609079)"
11413088,JB392461,08/13/2018 11:05:00 PM,058XX S THROOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0713,007,16,67,15,1168662,1865910,2018,08/20/2018 04:02:23 PM,41.787580196,-87.657127013,"(41.787580196, -87.657127013)"
11413096,JB392358,08/13/2018 09:19:00 PM,078XX S PAULINA ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0611,006,17,71,04A,1166370,1852813,2018,08/20/2018 04:02:23 PM,41.751689457,-87.665903469,"(41.751689457, -87.665903469)"
11413113,JB392421,08/13/2018 08:50:00 PM,015XX W 122ND PL,051A,ASSAULT,AGGRAVATED: HANDGUN,DRIVEWAY - RESIDENTIAL,true,true,0524,005,34,53,04A,1168087,1823571,2018,09/19/2018 04:22:01 PM,41.671408102,-87.66044886,"(41.671408102, -87.66044886)"
11413118,JB392440,08/13/2018 10:00:00 PM,018XX N DRAKE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1422,014,1,22,04A,1152531,1911902,2018,12/30/2018 04:11:10 PM,41.914120681,-87.715058913,"(41.914120681, -87.715058913)"
11413132,JB392318,08/13/2018 08:52:00 PM,004XX E 61ST ST,041A,BATTERY,AGGRAVATED: HANDGUN,CONVENIENCE STORE,false,false,0313,003,20,42,04B,1180053,1864658,2018,08/20/2018 04:02:23 PM,41.783891154,-87.615399623,"(41.783891154, -87.615399623)"
11413159,JB392329,08/13/2018 07:50:00 PM,046XX W ADAMS ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,OTHER,false,false,1113,011,28,25,03,1145484,1898722,2018,08/20/2018 04:02:23 PM,41.878089777,-87.741282785,"(41.878089777, -87.741282785)"
11413181,JB392535,08/14/2018 01:17:00 AM,059XX S WENTWORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0232,002,20,68,04A,1175979,1865711,2018,08/21/2018 04:05:53 PM,41.78687307,-87.630304739,"(41.78687307, -87.630304739)"
11413182,JB392529,08/13/2018 11:40:00 PM,009XX W 85TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0613,006,21,71,15,1171545,1848469,2018,08/20/2018 04:02:23 PM,41.739657216,-87.64706648,"(41.739657216, -87.64706648)"
11413186,JB392556,08/14/2018 01:34:00 AM,110XX S BISHOP ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,2234,022,34,75,15,1168528,1831314,2018,08/21/2018 04:05:53 PM,41.692646751,-87.658612873,"(41.692646751, -87.658612873)"
11413190,JB392531,08/14/2018 12:54:00 AM,062XX S SEELEY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0714,007,15,67,15,1163768,1863277,2018,08/21/2018 04:05:53 PM,41.780459122,-87.675145192,"(41.780459122, -87.675145192)"
11413263,JB392580,08/14/2018 02:38:00 AM,006XX S CENTRAL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,HOSPITAL BUILDING/GROUNDS,true,false,1522,015,29,25,15,1139153,1896560,2018,11/01/2018 04:04:01 PM,41.872274452,-87.764581664,"(41.872274452, -87.764581664)"
11413300,JB392605,08/14/2018 04:35:00 AM,026XX S PRAIRIE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0133,001,2,35,03,1178484,1887035,2018,08/21/2018 04:05:53 PM,41.845331341,-87.620471518,"(41.845331341, -87.620471518)"
11413624,JB392759,08/14/2018 09:14:00 AM,004XX S KILDARE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1131,011,24,26,03,1147800,1897454,2018,08/21/2018 04:05:53 PM,41.874566082,-87.732811466,"(41.874566082, -87.732811466)"
11413654,JB393043,08/14/2018 11:00:00 AM,047XX S PRINCETON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,false,false,0935,009,3,37,15,1175090,1873423,2018,08/21/2018 04:05:53 PM,41.808055472,-87.633334015,"(41.808055472, -87.633334015)"
11413661,JB392960,08/14/2018 11:19:00 AM,100XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0511,005,9,49,15,1178024,1838588,2018,08/21/2018 04:05:53 PM,41.712398249,-87.623627002,"(41.712398249, -87.623627002)"
11413672,JB393077,08/14/2018 01:17:00 PM,130XX S CHAMPLAIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,true,false,0533,005,9,54,15,1183133,1818691,2018,08/21/2018 04:05:53 PM,41.657681069,-87.605532082,"(41.657681069, -87.605532082)"
11413695,JB392962,08/14/2018 11:20:00 AM,009XX W 73RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0733,007,17,68,15,1171428,1856434,2018,08/21/2018 04:05:53 PM,41.761516778,-87.647262452,"(41.761516778, -87.647262452)"
11413722,JB393032,08/14/2018 12:43:00 PM,117XX S FRONT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0532,005,9,53,15,1180843,1826883,2018,08/21/2018 04:05:53 PM,41.680213902,-87.613661239,"(41.680213902, -87.613661239)"
11413740,JB393101,08/14/2018 01:15:00 PM,008XX S WABASH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0123,001,2,32,04A,1176918,1896551,2018,08/21/2018 04:05:53 PM,41.871479405,-87.62593077,"(41.871479405, -87.62593077)"
11413788,JB393284,08/14/2018 02:50:00 PM,130XX S ELLIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0533,005,9,54,15,1185267,1819324,2018,08/21/2018 04:05:53 PM,41.659368402,-87.597703677,"(41.659368402, -87.597703677)"
11413835,JB393293,08/14/2018 03:54:00 PM,130XX S EVANS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA APARTMENT,true,false,0533,005,9,54,15,1183713,1818851,2018,08/21/2018 04:05:53 PM,41.658106674,-87.603404812,"(41.658106674, -87.603404812)"
11413898,JB393485,08/14/2018 01:30:00 PM,058XX S PEORIA ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0712,007,16,68,04A,1171310,1865953,2018,08/21/2018 04:05:53 PM,41.787640633,-87.647416672,"(41.787640633, -87.647416672)"
11413982,JB393325,08/14/2018 04:05:00 PM,005XX W LAKE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0121,001,42,28,04A,1172562,1901698,2018,08/21/2018 04:05:53 PM,41.88570051,-87.64177092,"(41.88570051, -87.64177092)"
11413985,JB393432,08/14/2018 04:48:00 PM,062XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0311,003,20,40,15,1179989,1863828,2018,08/21/2018 04:05:53 PM,41.78161502,-87.615659667,"(41.78161502, -87.615659667)"
11413994,JB393652,08/14/2018 07:12:00 PM,013XX W MORSE AVE,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,SMALL RETAIL STORE,true,false,2431,024,49,1,26,1165826,1946185,2018,08/21/2018 04:05:53 PM,42.007921236,-87.665233365,"(42.007921236, -87.665233365)"
11414047,JB393694,08/14/2018 07:35:00 PM,063XX S ARTESIAN AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,true,false,0825,008,15,66,26,1161127,1862600,2018,08/21/2018 04:05:53 PM,41.778656405,-87.684846319,"(41.778656405, -87.684846319)"
11414077,JB393071,08/14/2018 12:30:00 PM,070XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0322,003,6,69,03,1180141,1858242,2018,08/21/2018 04:05:53 PM,41.766282991,-87.615273397,"(41.766282991, -87.615273397)"
11414097,JB393734,08/14/2018 08:19:00 PM,070XX S JEFFERY BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0332,003,5,43,04B,1190768,1858477,2018,08/21/2018 04:05:53 PM,41.766677799,-87.576314575,"(41.766677799, -87.576314575)"
11414121,JB393738,08/14/2018 08:16:00 PM,046XX S ROCKWELL ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0922,009,12,58,15,1159807,1873991,2018,08/21/2018 04:05:53 PM,41.809942043,-87.689372741,"(41.809942043, -87.689372741)"
11414135,JB393687,08/14/2018 02:00:00 PM,024XX W LEXINGTON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,1135,011,2,28,04A,1160184,1896630,2018,08/21/2018 04:05:53 PM,41.872058188,-87.687365431,"(41.872058188, -87.687365431)"
11414168,JB393668,08/14/2018 06:55:00 PM,046XX W 82ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0834,008,13,70,15,1146855,1849675,2018,08/21/2018 04:05:53 PM,41.743471386,-87.737497344,"(41.743471386, -87.737497344)"
11414187,JB393682,08/14/2018 05:20:00 PM,024XX W GRANVILLE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2413,024,50,2,03,1159113,1941093,2018,11/01/2018 04:04:01 PM,41.994089709,-87.690072734,"(41.994089709, -87.690072734)"
11414194,JB393649,08/14/2018 06:30:00 PM,010XX N LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1112,011,27,23,15,1151525,1906629,2018,08/21/2018 04:05:53 PM,41.89967091,-87.718893576,"(41.89967091, -87.718893576)"
11414195,JB393548,08/14/2018 06:03:00 PM,026XX N HALSTED ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,DEPARTMENT STORE,true,false,1935,019,43,7,03,1170480,1918009,2018,08/26/2018 03:55:55 PM,41.9305046,-87.648938479,"(41.9305046, -87.648938479)"
11414208,JB393754,08/14/2018 08:30:00 PM,018XX W BERENICE AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,true,false,1922,019,47,5,03,1163379,1925596,2018,09/19/2018 04:22:01 PM,41.95147632,-87.674818763,"(41.95147632, -87.674818763)"
11414221,JB393876,08/14/2018 10:00:00 PM,055XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1522,015,29,25,03,1139269,1899470,2018,08/21/2018 04:05:53 PM,41.880257766,-87.764084913,"(41.880257766, -87.764084913)"
11414251,JB393848,08/14/2018 08:35:00 PM,078XX S HERMITAGE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0611,006,17,71,15,1166041,1852757,2018,08/21/2018 04:05:53 PM,41.751542782,-87.667110692,"(41.751542782, -87.667110692)"
11414266,JB393920,08/14/2018 09:32:00 PM,028XX N GREENVIEW AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,1932,019,32,6,03,1165819,1919160,2018,09/19/2018 04:22:01 PM,41.933763823,-87.666033587,"(41.933763823, -87.666033587)"
