County,Jurisdiction (NCIC),BCS number,Victim Number,Month of Report,Year of Report,Total Victim,Total Suspects,Gender,Race/Ethnicity,Age,Crime Status,Victim/Offender Relationship #1,Victim/Offender Relationship #2,Victim/Offender Relationship #3,Victim/Offender Relationship #4,Month of Incident,Day of month of Incident,Year of Incident,Day of week,Year of Death,Means of death,Location,Precipitating Event,Special Circumstance
19,1900,02018,01,07,1994,01,01,1,H,27,2,40,,,,07,03,1994,1,1994,02,16,84,000
19,1900,02636,01,09,1994,01,01,1,B,37,2,03,,,,09,12,1994,2,1994,06,24,82,000
19,1906,02560,01,08,1994,01,01,1,H,33,2,40,,,,08,02,1994,5,1994,02,02,84,000
19,1907,03805,01,10,1994,01,01,1,H,20,2,28,,,,10,09,1994,1,1994,02,06,82,000
19,1909,03806,01,10,1994,01,01,1,H,34,2,40,,,,10,13,1994,5,1994,02,16,82,000
19,1915,02062,01,03,1994,01,02,1,H,39,2,01,11,,,03,14,1994,2,1994,02,03,82,000
19,1915,02063,02,03,1994,02,01,1,H,28,2,30,,,,03,17,1994,5,1994,03,16,84,000
19,1915,02063,01,03,1994,02,01,1,H,30,2,30,,,,03,17,1994,5,1994,03,16,84,000
19,1915,02076,01,05,1994,01,01,2,B,33,2,10,,,,05,02,1994,2,1994,06,02,82,000
19,1915,02081,01,06,1994,01,01,1,B,19,2,40,,,,06,04,1994,7,1994,06,07,84,000
19,1915,02123,01,07,1994,01,01,1,B,16,2,45,,,,07,30,1994,7,1994,02,16,82,000
19,1915,02567,01,08,1994,01,01,1,H,20,2,30,,,,08,14,1994,1,1994,02,16,82,000
19,1915,02586,01,09,1994,01,01,1,B,14,2,45,,,,09,19,1994,2,1994,02,16,82,000
19,1924,03171,01,11,1994,01,01,1,B,27,2,40,,,,11,05,1994,7,1994,02,14,84,000
19,1933,02988,01,11,1994,01,01,1,B,22,2,40,,,,11,21,1994,2,1994,02,03,84,000
19,1941,01440,01,06,1994,01,01,1,W,17,2,40,,,,06,17,1994,6,1994,04,12,84,000
19,1941,03178,01,11,1994,01,01,1,H,24,2,21,,,,11,06,1994,1,1994,02,03,82,000
19,1942,00379,01,02,1994,01,01,1,B,19,2,40,,,,01,26,1994,4,1994,02,07,84,000
19,1942,00380,01,02,1994,01,01,1,H,32,2,40,,,,02,28,1994,2,1994,02,03,84,000
19,1942,00381,01,02,1994,01,01,1,W,45,2,28,,,,02,14,1994,2,1994,08,03,82,000
19,1942,00710,01,03,1994,01,01,1,H,38,2,40,,,,03,21,1994,2,1994,02,16,84,000
19,1942,00711,01,03,1994,01,01,1,W,36,2,40,,,,03,22,1994,3,1994,02,03,84,000
19,1942,01142,01,04,1994,01,01,1,B,33,2,40,,,,04,25,1994,2,1994,02,06,84,000
19,1942,01367,01,05,1994,01,01,1,K,20,2,40,,,,05,13,1994,6,1994,02,16,82,000
19,1942,01370,01,05,1994,01,02,1,B,17,2,28,28,,,05,06,1994,6,1994,02,16,82,000
19,1942,02383,01,08,1994,01,01,1,H,22,2,40,,,,08,24,1994,4,1994,02,99,82,000
19,1942,02384,01,08,1994,01,01,1,W,49,2,40,,,,08,02,1994,3,1994,02,07,84,000
19,1942,02385,01,08,1994,01,01,1,B,25,2,40,,,,08,22,1994,2,1994,02,07,84,000
19,1942,02732,01,09,1994,01,01,1,B,38,2,40,,,,09,26,1994,2,1994,11,16,84,000
19,1942,02731,01,09,1994,01,01,1,B,18,2,40,,,,09,30,1994,6,1994,02,08,84,000
19,1942,02900,01,10,1994,01,01,1,B,41,2,40,,,,04,12,1994,3,1994,07,16,84,000
19,1942,02902,01,10,1994,01,01,1,H,36,2,40,,,,10,09,1994,1,1994,02,16,82,000
19,1942,03375,01,11,1994,01,01,1,C,28,2,40,,,,10,29,1994,7,1994,02,16,84,000
19,1942,03377,01,11,1994,01,01,1,H,41,2,28,,,,11,17,1994,5,1994,03,02,84,000
19,1942,03512,01,12,1994,01,01,1,B,21,2,40,,,,12,30,1994,6,1994,04,16,84,000
19,1942,03515,01,12,1994,01,01,1,H,36,2,40,,,,12,07,1994,4,1994,02,16,82,000
19,1943,01631,01,05,1994,01,01,1,H,36,2,40,,,,05,25,1994,4,1994,02,16,84,000
19,1949,03730,02,12,1994,02,01,1,H,17,2,40,,,,12,10,1994,7,1994,02,07,84,000
19,1949,03730,01,12,1994,02,01,1,H,20,2,40,,,,12,10,1994,7,1994,02,07,84,000
19,1972,01576,01,06,1994,01,01,1,B,17,2,40,,,,06,27,1994,2,1994,02,05,84,000
19,1976,03380,01,11,1994,01,01,1,H,20,2,40,,,,10,22,1994,7,1994,07,16,84,000
19,1996,01213,01,04,1994,01,01,1,H,17,2,40,,,,04,11,1994,2,1994,02,03,84,000
30,3019,00198,01,01,1994,01,01,1,H,27,2,40,,,,04,10,1993,7,1994,02,14,82,000
30,3019,01511,01,06,1994,01,01,1,H,21,2,40,,,,06,26,1994,1,1994,02,06,82,000
30,3024,01049,01,04,1994,01,01,1,V,36,2,40,,,,04,02,1994,7,1994,02,14,82,000
33,3300,00200,01,01,1994,01,02,1,W,46,2,40,40,,,01,04,1994,3,1994,02,03,84,000
33,3300,01376,01,05,1994,01,01,1,H,20,2,40,,,,05,02,1994,2,1994,06,07,84,000
33,3301,03251,01,10,1994,01,01,1,W,41,2,30,,,,10,01,1994,7,1994,02,03,84,000
33,3313,00476,01,02,1994,02,01,1,H,20,2,40,,,,02,22,1994,3,1994,02,07,84,000
33,3313,00476,02,02,1994,02,01,1,H,20,2,40,,,,02,22,1994,3,1994,02,07,84,000
33,3313,00929,01,04,1994,01,01,1,H,15,2,40,,,,04,30,1994,7,1994,02,18,82,000
33,3313,02551,01,09,1994,01,01,1,B,36,2,30,,,,09,04,1994,4,1994,06,03,84,000
33,3315,00948,01,01,1994,01,01,2,B,24,2,40,,,,01,24,1994,2,1994,02,06,84,000
34,3400,00265,01,01,1994,01,02,1,W,33,2,21,21,,,01,13,1994,5,1994,02,03,84,000
34,3404,00848,01,01,1994,01,01,1,J,49,2,40,,,,01,17,1994,2,1994,06,02,84,000
34,3404,01565,01,03,1994,01,02,1,B,27,2,40,40,,,03,06,1994,1,1994,02,15,82,000
36,3600,00732,01,03,1994,01,01,1,W,43,2,28,,,,03,06,1994,1,1994,03,15,82,000
36,3610,00213,01,01,1994,01,01,1,B,46,2,16,,,,01,27,1994,5,1994,02,03,84,000
36,3610,00214,01,01,1994,01,01,1,W,17,2,40,,,,01,03,1994,2,1994,02,05,84,000
36,3610,00580,01,03,1994,01,01,1,H,28,2,40,,,,03,16,1994,4,1994,02,07,84,000
36,3610,01069,01,05,1994,01,01,1,B,21,2,40,,,,05,27,1994,6,1994,02,07,82,000
36,3610,01595,01,06,1994,01,01,1,H,30,2,21,,,,06,03,1994,6,1994,11,13,82,000
36,3610,03111,01,11,1994,01,02,1,B,23,2,40,40,,,11,07,1994,2,1994,02,16,82,000
36,3611,03021,01,07,1994,01,02,1,B,17,2,40,40,,,07,13,1994,4,1994,02,02,82,000
37,3711,00430,01,02,1994,01,02,1,W,25,2,40,40,,,02,13,1994,1,1994,11,16,82,000
37,3711,01961,01,07,1994,01,02,1,W,21,2,21,21,,,07,10,1994,1,1994,08,16,82,000
37,3711,02233,01,08,1994,01,01,1,B,31,2,21,,,,08,12,1994,6,1994,02,16,84,000
38,3801,03221,01,08,1994,01,01,1,B,40,2,40,,,,08,06,1994,7,1994,02,15,82,000
41,4106,03239,01,09,1994,01,01,1,F,44,2,40,,,,09,02,1994,6,1994,02,07,84,000
48,4807,03014,01,08,1994,01,01,1,B,16,2,40,,,,08,25,1994,5,1994,02,04,84,000
50,5002,00247,01,01,1994,01,01,1,H,33,2,30,,,,01,25,1994,3,1994,03,02,82,000
54,5407,02441,01,07,1994,01,01,1,H,33,2,40,,,,07,28,1994,5,1994,02,16,82,000
56,5604,00251,01,01,1994,01,01,1,H,29,2,30,,,,01,08,1994,7,1994,07,24,82,000
01,0109,03063,01,01,1995,01,01,1,H,20,2,22,,,,01,02,1995,2,1995,06,06,82,000
01,0109,03083,01,03,1995,01,01,2,B,28,2,23,,,,03,20,1995,2,1995,06,24,82,000
01,0109,03096,01,04,1995,01,01,1,B,26,2,40,,,,04,22,1995,7,1995,02,05,84,000
01,0109,03126,01,06,1995,01,01,1,B,33,2,09,,,,06,10,1995,7,1995,02,24,82,000
04,0400,02200,01,06,1995,01,01,1,W,49,2,20,,,,06,23,1995,6,1995,04,03,82,000
07,0710,02088,01,08,1995,01,01,1,B,38,2,09,,,,08,28,1995,2,1995,06,24,82,000
10,1000,01706,01,08,1995,01,01,1,W,28,2,30,,,,05,30,1995,3,1995,04,03,84,000
10,1000,03285,01,12,1995,01,01,1,W,18,2,20,,,,12,09,1995,7,1995,02,02,84,000
10,1005,00461,01,03,1995,01,01,1,H,23,2,21,,,,03,10,1995,6,1995,02,16,82,000
10,1005,01902,01,08,1995,01,01,1,H,17,2,21,,,,08,21,1995,2,1995,02,03,82,000
10,1013,00219,01,02,1995,01,01,1,H,15,2,40,,,,02,20,1995,2,1995,06,16,82,000
16,1600,03686,01,12,1995,01,01,1,W,39,2,09,,,,12,30,1995,7,1995,07,03,82,000
19,1900,00554,01,03,1995,01,01,1,B,23,2,40,,,,03,27,1995,2,1995,02,04,84,000
19,1900,01378,01,05,1995,01,01,1,H,23,2,40,,,,04,07,1995,6,1995,02,16,84,000
19,1900,01414,01,06,1995,01,01,1,B,32,2,40,,,,06,23,1995,6,1995,02,16,84,000
19,1900,02422,01,08,1995,01,01,1,W,32,2,30,,,,08,31,1995,5,1995,03,03,82,000
19,1900,03313,01,12,1995,01,01,1,W,32,2,06,,,,12,25,1995,2,1995,02,24,82,000
19,1915,02669,01,10,1995,01,01,1,B,44,2,40,,,,10,16,1995,2,1995,06,16,82,000
19,1932,00922,01,04,1995,01,01,1,H,43,2,40,,,,04,29,1995,7,1995,02,14,84,000
19,1941,01785,01,08,1995,01,01,1,B,32,2,21,,,,08,29,1995,3,1995,02,06,82,000
19,1941,03329,01,12,1995,01,01,1,B,29,2,40,,,,12,01,1995,6,1995,04,01,84,000
19,1942,00137,01,01,1995,01,01,1,H,76,2,40,,,,01,01,1995,1,1995,02,07,84,000
19,1942,00385,01,02,1995,01,01,1,B,29,2,40,,,,04,21,1992,3,1995,02,07,84,000
19,1942,00386,01,02,1995,01,01,1,H,18,2,40,,,,02,05,1995,1,1995,02,16,82,000
19,1942,00622,01,03,1995,01,01,1,H,29,2,40,,,,03,01,1995,4,1995,02,06,84,000
19,1942,00833,01,04,1995,01,01,1,H,25,2,40,,,,04,03,1995,2,1995,02,16,84,000
19,1942,00834,01,04,1995,01,01,1,H,23,2,40,,,,04,13,1995,5,1995,06,16,84,000
19,1942,01880,01,07,1995,01,01,1,H,33,2,40,,,,07,02,1995,1,1995,02,16,82,000
19,1942,01882,01,07,1995,01,01,1,H,24,2,28,,,,07,18,1995,3,1995,02,03,84,000
19,1942,02343,01,09,1995,01,01,1,W,39,2,40,,,,09,21,1995,5,1995,02,16,84,000
19,1942,02344,01,09,1995,01,01,1,W,21,2,40,,,,09,04,1995,2,1995,02,02,82,000
19,1942,02873,01,10,1995,01,01,1,W,25,2,40,,,,10,05,1995,5,1995,02,16,84,000
19,1942,02874,01,10,1995,01,01,1,B,24,2,40,,,,10,20,1995,6,1995,02,03,84,000
19,1942,02994,01,11,1995,01,01,1,B,33,2,40,,,,11,03,1995,6,1995,02,05,84,000
19,1943,03207,01,09,1995,01,01,1,H,27,2,40,,,,09,29,1995,6,1995,04,03,84,000
19,1946,01499,01,06,1995,01,01,1,B,42,2,22,,,,06,06,1995,3,1995,06,06,82,000
19,1996,01347,01,05,1995,01,01,1,B,26,2,40,,,,05,25,1995,5,1995,02,07,84,000
30,3019,00414,01,03,1995,01,01,1,H,20,2,40,,,,03,31,1995,6,1995,02,16,84,000
30,3019,03411,01,12,1995,01,02,1,H,27,2,40,40,,,12,02,1995,7,1995,02,16,84,000
33,3300,01172,01,05,1995,01,01,1,W,30,2,40,,,,05,31,1995,4,1995,02,03,84,000
33,3314,00756,01,03,1995,01,01,1,W,50,2,40,,,,03,01,1995,4,1995,02,03,84,000
34,3400,03421,01,12,1995,01,01,1,W,17,2,40,,,,12,29,1995,6,1995,02,14,84,000
34,3404,01052,01,02,1995,01,01,1,B,25,2,01,,,,02,20,1995,2,1995,06,24,82,000
34,3404,01059,01,03,1995,01,01,1,B,23,2,16,,,,03,20,1995,2,1995,02,03,82,000
34,3404,02693,01,07,1995,01,01,1,H,29,2,40,,,,07,07,1995,6,1995,06,03,82,000
34,3404,02647,01,08,1995,01,01,1,W,34,2,16,,,,08,06,1995,1,1995,07,03,82,000
34,3404,02676,01,10,1995,01,01,1,B,24,2,40,,,,10,27,1995,6,1995,02,16,82,000
37,3700,03451,01,12,1995,01,01,1,H,36,2,40,,,,05,23,1995,3,1995,02,03,84,000
37,3711,00645,01,01,1995,01,01,1,W,42,2,40,,,,12,16,1994,6,1995,08,16,82,000
37,3711,01466,01,04,1995,01,02,1,B,32,2,40,40,,,04,18,1995,3,1995,02,16,82,000
38,3801,00516,01,01,1995,01,01,1,W,24,2,40,,,,01,02,1995,2,1995,02,07,82,000
39,3905,00437,01,01,1995,01,01,1,B,39,2,40,,,,01,15,1995,1,1995,15,02,84,000
39,3905,02538,01,08,1995,01,01,1,B,28,2,22,,,,08,10,1995,5,1995,06,24,82,000
46,4600,01658,01,06,1995,01,01,1,W,43,2,30,,,,06,03,1995,7,1995,02,03,82,000
48,4806,01040,01,05,1995,01,01,1,W,17,2,40,,,,05,15,1995,2,1995,06,18,84,000
48,4807,01454,01,06,1995,01,01,1,I,52,2,21,,,,06,15,1995,5,1995,02,16,82,000
49,4907,02199,01,03,1995,01,01,1,W,64,2,40,,,,03,28,1995,3,1995,02,06,84,000
50,5000,00429,01,03,1995,01,01,1,W,38,2,30,,,,03,01,1995,4,1995,03,07,84,000
50,5002,00202,01,01,1995,01,01,1,H,24,2,40,,,,01,17,1995,3,1995,02,07,82,000
52,5200,03717,01,09,1995,01,02,1,W,28,2,28,28,,,09,22,1995,6,1995,02,16,82,000
01,0106,00655,01,02,1996,01,01,1,B,17,2,40,,,,02,15,1996,5,1996,06,14,84,000
01,0108,01532,01,05,1996,01,01,1,H,19,2,30,,,,05,19,1996,1,1996,06,13,84,000
01,0109,01556,01,03,1996,01,01,1,B,23,2,40,,,,03,24,1996,1,1996,03,07,84,000
01,0109,01571,01,05,1996,01,01,1,B,22,2,40,,,,05,21,1996,3,1996,02,16,84,000
01,0109,01583,01,06,1996,01,01,1,B,30,2,21,,,,06,19,1996,3,1996,02,16,84,000
01,0109,02103,01,09,1996,01,01,1,B,25,2,40,,,,09,23,1996,2,1996,02,16,84,000
01,0109,02283,01,11,1996,01,01,1,B,24,2,40,,,,11,11,1996,2,1996,06,06,84,000
01,0109,02485,01,12,1996,01,01,1,B,26,2,30,,,,12,26,1996,5,1996,02,16,84,000
05,0500,01373,01,07,1996,01,01,1,H,44,2,30,,,,07,29,1996,2,1996,02,03,84,000
05,0500,01374,01,07,1996,01,01,1,W,18,2,40,,,,07,30,1996,3,1996,02,03,82,000
07,0704,00563,01,03,1996,01,01,1,F,34,2,30,,,,03,25,1996,2,1996,02,07,84,000
07,0708,00657,01,04,1996,01,01,1,H,29,2,40,,,,04,04,1996,5,1996,06,16,82,000
07,0708,01376,01,07,1996,01,01,1,W,46,2,40,,,,07,17,1996,4,1996,02,02,84,000
07,0708,02657,01,12,1996,01,01,1,W,00,2,40,,,,12,20,1996,6,1996,02,03,84,000
10,1005,02669,01,12,1996,01,01,1,A,25,2,40,,,,12,10,1996,3,1996,02,06,84,000
15,1502,00909,01,02,1996,01,01,1,H,47,2,40,,,,02,23,1996,6,1996,02,05,84,000
19,1900,02285,01,01,1996,01,01,1,H,20,2,45,,,,01,20,1996,7,1996,02,13,84,000
19,1900,00498,01,03,1996,01,01,1,H,24,2,40,,,,03,24,1996,1,1996,02,03,84,000
19,1900,00930,01,05,1996,01,01,1,B,43,2,40,,,,05,21,1996,3,1996,02,03,84,000
19,1900,01200,01,06,1996,01,01,1,B,14,2,40,,,,06,30,1996,1,1996,02,07,84,000
19,1933,00402,01,01,1996,01,01,1,B,29,2,40,,,,01,22,1996,2,1996,02,16,82,000
19,1941,00575,01,04,1996,01,01,1,H,32,2,40,,,,04,29,1996,2,1996,02,05,84,000
19,1941,02724,01,06,1996,01,01,1,B,39,2,40,,,,06,12,1996,4,1996,06,07,84,000
19,1941,02725,01,06,1996,01,02,1,A,22,2,40,40,,,06,14,1996,5,1996,02,07,84,000
19,1941,02741,01,12,1996,01,01,1,B,40,2,22,,,,12,28,1996,7,1996,02,03,84,000
19,1942,00100,01,01,1996,01,01,1,B,18,2,40,,,,01,24,1996,4,1996,02,07,84,000
19,1942,00240,01,02,1996,01,01,1,B,40,2,40,,,,02,04,1996,1,1996,04,03,84,000
19,1942,00241,01,02,1996,01,01,1,B,33,2,40,,,,02,09,1996,6,1996,02,16,84,000
19,1942,00814,01,04,1996,01,01,1,H,27,2,40,,,,04,14,1996,1,1996,02,16,82,000
19,1942,00815,01,04,1996,01,01,1,H,20,2,40,,,,04,07,1996,1,1996,02,07,84,000
19,1942,01011,01,05,1996,01,01,1,H,19,2,40,,,,05,10,1996,6,1996,02,16,84,000
19,1942,01486,01,07,1996,01,01,1,H,21,2,40,,,,07,10,1996,4,1996,02,07,84,000
19,1942,01482,01,07,1996,01,01,1,W,36,2,28,,,,07,04,1996,4,1996,02,16,82,000
19,1942,01483,01,07,1996,01,01,1,H,26,2,40,,,,07,06,1996,7,1996,02,16,84,000
19,1942,01966,01,09,1996,01,03,1,B,24,2,45,45,45,,09,02,1996,2,1996,02,16,82,000
19,1942,02364,01,10,1996,01,01,1,B,29,2,40,,,,10,20,1996,1,1996,02,16,84,000
19,1942,02415,01,11,1996,01,01,1,H,25,2,40,,,,11,10,1996,1,1996,04,16,84,000
19,1942,02417,01,11,1996,01,01,1,H,20,2,28,,,,11,28,1996,5,1996,02,16,84,000
19,1947,00415,01,02,1996,01,01,1,H,17,2,40,,,,02,23,1996,6,1996,02,07,84,000
19,1948,02194,01,06,1996,01,01,1,C,20,2,40,,,,06,03,1996,2,1996,02,13,84,000
19,1964,02199,01,08,1996,01,01,1,H,23,2,40,,,,08,08,1996,5,1996,02,16,84,000
20,2002,00621,01,03,1996,01,01,1,H,16,2,40,,,,03,14,1996,5,1996,02,03,84,000
27,2708,02971,01,12,1996,01,01,1,F,42,2,40,,,,12,10,1996,3,1996,06,07,84,000
30,3001,01032,01,04,1996,01,01,1,H,24,2,40,,,,04,04,1996,5,1996,02,03,84,000
30,3015,02909,01,10,1996,01,01,1,H,32,2,40,,,,10,09,1996,4,1996,02,03,84,000
30,3019,00248,01,02,1996,01,02,1,H,25,2,40,40,,,02,05,1996,2,1996,02,16,84,000
33,3300,00340,01,02,1996,01,01,1,H,22,2,40,,,,02,17,1996,7,1996,04,03,82,000
33,3300,02544,01,11,1996,01,01,1,W,25,2,40,,,,11,02,1996,7,1996,02,16,84,000
33,3332,01821,01,08,1996,01,01,1,B,25,2,40,,,,08,06,1996,3,1996,04,07,84,000
34,3400,00529,01,03,1996,01,01,1,W,17,2,40,,,,03,24,1996,1,1996,02,16,82,000
34,3404,01077,01,05,1996,01,01,1,B,20,2,40,,,,05,15,1996,4,1996,02,16,84,000
36,3600,01083,01,06,1996,01,01,1,W,36,2,40,,,,06,16,1996,1,1996,02,16,84,000
36,3600,01763,01,08,1996,01,02,1,B,20,2,40,40,,,08,19,1996,2,1996,04,03,84,000
37,3710,00124,01,01,1996,01,01,1,H,21,2,40,,,,12,28,1995,5,1995,02,16,82,000
38,3801,01356,01,06,1996,01,01,1,B,38,2,40,,,,06,01,1996,7,1996,02,07,84,000
38,3801,02860,01,11,1996,01,01,1,B,24,2,40,,,,11,24,1996,1,1996,02,16,84,000
42,4203,00692,01,03,1996,01,01,2,H,17,2,40,,,,03,23,1996,7,1996,06,16,84,000
48,4806,01785,01,06,1996,01,01,1,H,19,2,21,,,,06,13,1996,5,1996,06,16,82,000
50,5002,00651,02,04,1996,02,01,1,H,33,2,40,,,,04,12,1996,6,1996,02,02,84,000
50,5002,00651,01,04,1996,02,01,1,H,21,2,40,,,,04,12,1996,6,1996,02,02,84,000
56,5604,00344,01,02,1996,01,01,1,W,30,2,40,,,,02,17,1996,7,1996,03,03,84,000
01,0109,00140,01,02,1997,01,01,1,B,50,2,21,,,,02,14,1997,6,1997,06,16,84,000
01,0109,00272,01,03,1997,01,01,1,H,20,2,40,,,,03,28,1997,6,1997,02,03,84,000
01,0109,00727,01,05,1997,01,01,1,H,24,2,21,,,,05,18,1997,1,1997,02,15,84,000
01,0109,00728,01,05,1997,01,01,1,B,23,2,21,,,,05,20,1997,3,1997,04,16,84,000
01,0109,01692,01,08,1997,01,01,1,B,29,2,30,,,,08,26,1997,3,1997,02,16,82,000
01,0109,01696,01,09,1997,01,01,1,H,42,2,21,,,,09,22,1997,2,1997,08,16,82,000
04,0402,02418,01,11,1997,01,01,1,W,27,2,21,,,,11,05,1997,4,1997,02,16,82,000
07,0708,01201,01,07,1997,01,01,1,H,20,2,40,,,,07,25,1997,6,1997,02,15,84,000
09,0902,00145,01,02,1997,01,01,1,W,45,2,30,,,,02,26,1997,4,1997,02,03,84,000
10,1000,01702,01,10,1997,01,01,1,H,21,2,40,,,,10,25,1997,7,1997,02,06,84,000
15,1502,02172,01,12,1997,01,01,1,B,19,2,28,,,,03,24,1997,2,1997,02,13,84,000
19,1900,01883,01,09,1997,01,01,1,B,16,2,40,,,,09,20,1997,7,1997,02,16,84,000
19,1907,00756,01,02,1997,01,01,1,H,20,2,40,,,,02,16,1997,1,1997,02,03,84,000
19,1915,02640,01,12,1997,01,01,1,B,45,2,20,,,,12,02,1997,3,1997,02,03,82,000
19,1915,02641,01,12,1997,01,01,1,H,17,2,30,,,,12,20,1997,7,1997,02,16,82,000
19,1915,02642,01,12,1997,01,01,1,H,16,2,30,,,,12,20,1997,7,1997,02,16,82,000
19,1916,00606,01,03,1997,01,01,1,H,24,2,40,,,,03,31,1997,2,1997,02,03,84,000
19,1924,01462,01,08,1997,01,01,1,S,26,2,40,,,,08,10,1997,1,1997,02,07,84,000
19,1933,02032,01,12,1997,01,01,1,B,37,2,40,,,,12,18,1997,5,1997,02,03,84,000
19,1942,00493,01,01,1997,01,01,1,B,34,2,40,,,,01,26,1997,1,1997,02,16,84,000
19,1942,00403,01,04,1997,01,01,1,B,34,2,40,,,,04,11,1997,6,1997,07,03,84,000
19,1942,00404,01,04,1997,01,01,1,H,33,2,28,,,,04,07,1997,2,1997,02,03,84,000
19,1942,01060,01,06,1997,02,01,1,B,18,2,40,,,,06,07,1997,7,1997,02,06,84,000
19,1942,01060,02,06,1997,02,01,1,W,45,2,40,,,,06,07,1997,7,1997,02,06,84,000
19,1942,01519,01,08,1997,01,01,1,B,26,2,40,,,,08,22,1997,6,1997,02,16,84,000
19,1942,01639,01,09,1997,01,01,1,H,24,2,40,,,,08,29,1997,2,1997,02,16,84,000
19,1949,00098,01,01,1997,01,01,1,H,21,2,40,,,,01,01,1997,4,1997,25,03,84,000
19,1990,01911,01,03,1997,01,01,1,W,39,2,21,,,,03,21,1997,2,1997,06,16,84,000
30,3014,00419,01,01,1997,01,01,1,W,25,2,40,,,,01,23,1997,5,1997,02,03,82,000
30,3015,00185,01,03,1997,01,01,1,W,50,2,40,,,,03,19,1997,4,1997,02,08,84,000
33,3313,00191,01,02,1997,01,02,2,H,41,2,40,40,,,02,21,1997,6,1997,02,07,84,000
33,3313,00192,01,02,1997,01,01,1,H,24,2,30,,,,02,28,1997,6,1997,02,03,82,000
33,3313,00858,01,04,1997,01,01,1,H,20,2,40,,,,04,18,1997,6,1997,02,99,84,000
33,3332,01379,01,07,1997,01,01,1,H,25,2,40,,,,07,26,1997,7,1997,02,13,84,000
34,3400,00985,01,04,1997,01,01,1,W,43,2,40,,,,04,14,1997,2,1997,02,03,84,000
34,3400,01790,01,09,1997,01,01,1,B,26,2,40,,,,09,24,1997,4,1997,02,03,84,000
36,3600,01797,01,09,1997,01,01,1,H,49,2,21,,,,09,28,1997,1,1997,04,03,84,000
36,3600,01804,01,10,1997,01,01,1,B,31,2,40,,,,10,23,1997,5,1997,02,07,84,000
36,3604,02109,01,11,1997,01,01,1,H,19,2,40,,,,11,25,1997,3,1997,02,03,84,000
37,3707,02579,01,08,1997,01,01,1,H,22,2,40,,,,04,14,1997,2,1997,02,07,84,000
37,3711,00079,01,01,1997,01,01,1,H,27,2,40,,,,01,04,1997,7,1997,02,07,84,000
37,3711,01826,01,10,1997,01,01,1,W,15,2,21,,,,10,31,1997,6,1997,02,16,84,000
38,3801,01020,01,04,1997,01,02,1,B,29,2,40,40,,,04,03,1997,5,1997,02,03,84,000
50,5002,02131,01,11,1997,01,01,1,A,16,2,40,,,,11,27,1997,5,1997,03,03,84,000
51,5102,00714,01,04,1997,01,01,1,W,26,2,20,,,,04,04,1997,6,1997,02,02,84,000
01,0106,01045,01,07,1998,01,01,1,B,30,2,01,,,,07,29,1998,4,1998,02,03,84,000
01,0109,00007,01,01,1998,01,01,1,B,21,2,40,,,,01,16,1998,6,1998,02,03,84,000
01,0109,00197,01,02,1998,01,01,1,B,29,2,40,,,,02,27,1998,6,1998,02,16,84,000
01,0109,00866,01,06,1998,01,01,1,B,25,2,40,,,,06,08,1998,2,1998,02,13,84,000
01,0109,01050,01,07,1998,01,01,1,B,19,2,40,,,,07,08,1998,4,1998,02,16,84,000
04,0400,01793,01,09,1998,01,01,1,W,31,2,28,,,,09,26,1998,7,1998,03,03,84,000
15,1502,02226,01,11,1998,01,01,1,W,18,2,21,,,,11,10,1998,3,1998,06,03,82,000
19,1903,00566,01,03,1998,01,01,1,H,24,2,40,,,,03,07,1998,7,1998,06,16,84,000
19,1908,00218,01,02,1998,01,01,1,B,44,2,22,,,,02,05,1998,5,1998,02,02,82,000
19,1920,00577,01,04,1998,01,01,1,B,32,2,40,,,,04,06,1998,4,1998,02,03,84,000
19,1941,00676,01,05,1998,01,02,1,B,68,2,40,40,,,05,21,1998,5,1998,02,05,84,000
19,1941,02067,01,12,1998,01,01,1,H,18,2,40,,,,12,23,1998,4,1998,02,13,82,000
19,1942,00092,01,01,1998,01,03,1,H,27,2,45,45,45,,01,01,1998,5,1998,02,16,84,000
19,1942,00260,02,02,1998,02,01,1,H,27,2,40,,,,02,14,1998,7,1998,02,07,84,000
19,1942,00260,01,02,1998,02,01,2,H,34,2,40,,,,02,14,1998,7,1998,02,07,84,000
19,1942,00387,01,03,1998,01,01,1,W,43,2,28,,,,03,21,1998,7,1998,02,16,82,000
19,1942,00610,01,04,1998,01,01,1,P,31,2,40,,,,04,23,1998,5,1998,04,03,84,000
19,1942,00906,01,05,1998,01,01,1,H,26,2,40,,,,05,10,1998,1,1998,02,16,82,000
19,1942,00941,01,06,1998,01,01,1,B,34,2,28,,,,06,05,1998,6,1998,02,02,82,000
19,1942,01478,01,09,1998,01,01,1,B,35,2,07,,,,09,02,1998,4,1998,02,24,82,000
19,1942,01687,01,10,1998,01,01,1,O,31,2,40,,,,10,01,1998,5,1998,02,08,84,000
19,1955,01019,01,07,1998,01,01,1,H,26,2,40,,,,07,25,1998,7,1998,02,14,84,000
19,1977,02249,01,10,1998,01,01,1,B,20,2,40,,,,10,12,1998,2,1998,02,03,84,000
30,3001,01375,01,09,1998,01,01,1,H,29,2,40,,,,09,03,1998,5,1998,02,03,82,000
30,3004,00525,01,04,1998,01,01,1,H,29,2,40,,,,04,02,1998,5,1998,02,14,82,000
30,3019,00704,01,05,1998,01,02,1,H,26,2,40,40,,,05,06,1998,4,1998,02,15,84,000
